SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,11,39543422,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,11,39553724,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39554049,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,11,39557798,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39557799,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39558050,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39558051,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,11,39558051,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39558550,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39558551,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39559048,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39559049,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39559548,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39559549,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39560048,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,11,39560049,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,11,39563050,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39563050,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,11,39563051,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,11,39563051,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39563550,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39563551,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39564051,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39566114,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39569053,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,11,39570462,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39570870,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39571252,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39571432,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39571996,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39572053,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,11,39572453,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39572813,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39573054,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39573055,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,11,39575053,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,11,39577553,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39577554,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,39578554,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,39578555,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40523764,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40523765,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40524016,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40524017,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40524766,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40524767,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40623792,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40623793,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40654794,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40654795,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40655794,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40655795,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40658295,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,11,40661295,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,11,40758321,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,11,40761141,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40761273,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40761322,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,11,40785824,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40785825,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40786075,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40786076,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40786575,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40786576,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40786825,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40786826,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40787324,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40787324,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,11,40787325,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,11,40787325,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40787824,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40787825,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40788324,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40788325,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40788824,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40788825,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40789325,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,11,40789326,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,11,40789825,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40789826,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40790825,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40790826,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40791075,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40791076,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40791825,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40791826,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40792325,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40792325,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,11,40792326,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,11,40792326,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40792825,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40792826,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40793327,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,11,40793826,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40793827,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40794826,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40794827,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40795076,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40795077,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40795326,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40795327,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,11,40795327,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40795826,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40795827,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40796326,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40796327,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40796576,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40796577,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40796826,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40796827,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40797326,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,11,40797327,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,11,40834831,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40834832,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40835330,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40835330,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,11,40835331,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,11,40835331,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40835830,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40835831,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40836081,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40836082,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40836331,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,11,40836332,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,11,40836581,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40836582,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40836831,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40836832,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40837831,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40837832,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,11,40838330,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,11,40838330,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,11,40838331,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,11,40838331,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
