SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,18,36168424,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,18,36185558,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,18,36186051,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2017,08,18,36191052,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2017,08,18,36196182,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,18,36197054,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,18,36199055,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,18,36200054,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,18,36200055,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,18,36201053,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,18,36201701,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,18,36206054,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,18,36210055,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,18,37521801,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,18,37521802,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,18,37522801,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,18,37522802,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,18,37541812,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,18,37541813,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,18,37542312,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,18,37542312,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,18,37542313,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,18,37542313,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,18,37542812,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,18,37542813,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,18,37543312,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,18,37543313,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,18,37554316,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,18,37556317,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,18,38345446,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,18,38345446,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,18,38345447,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,18,38345447,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,18,38346447,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,18,38346448,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,18,38349788,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,18,38350447,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,18,38350448,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
