SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,16,61310409,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,16,61325517,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61326036,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2017,08,16,61329038,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61330037,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2017,08,16,61330149,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61330617,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61333039,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61334044,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61339996,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61340044,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,16,61340152,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61341046,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,16,61346048,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61347047,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61348675,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61352051,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,16,61358052,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2017,08,16,61363052,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2017,08,16,61372661,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61373053,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,16,61374053,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61374053,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,16,61390056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,16,61398057,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,16,61401058,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,16,61403057,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,16,61438223,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61439067,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,16,61439711,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61440067,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,16,61503756,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61504075,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,16,61505111,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61506075,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,16,61521077,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,16,61524077,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,16,61555082,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,16,61569582,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61569583,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61570082,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61570082,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,16,61570083,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,16,61570083,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61570582,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,16,61570583,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,16,61571083,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,16,61571084,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,16,61586084,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,16,61616597,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
