SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,10,28838440,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,10,28839065,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,28839192,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,28841370,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,28842064,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,28855286,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,28855879,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,28857685,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,28857829,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,28858957,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,28859065,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,10,28865173,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,28866066,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,28869050,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,28869066,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,10,28874101,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,28874557,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,28875601,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,28875817,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,28876297,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,28876633,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,28876993,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,28877064,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,28877664,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
