SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,25,46989428,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,25,47008253,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47009052,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2017,08,25,47013172,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47014051,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2017,08,25,47014875,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47015052,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,47015764,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47016052,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,47018536,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47019365,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47021957,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47022055,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,47023053,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47023054,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,47023054,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47023553,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47023554,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47024054,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47024055,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47025055,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,47027055,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,47810709,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47810710,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47811709,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47811710,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47904231,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47904231,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,47904232,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,47904232,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47904731,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47904732,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47905231,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,47905232,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,47905731,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47905732,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47906231,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47906231,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,47906232,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,47906232,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47906731,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47906732,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47907234,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,47909233,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,47911233,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,47918234,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,47919735,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47919736,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47920235,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47920235,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,47920236,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,47920236,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47920735,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47920736,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47921235,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,47921236,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,47921735,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47921736,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47921985,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47921986,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47922237,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47922237,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,47922238,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,47922238,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47922737,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47922738,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47923236,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,47923237,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,47924236,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,47925237,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,47928235,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,47928236,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,48630391,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,48630391,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,48630392,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,48630392,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,48631392,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
