Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
25/08/2017 13:03:09.428,65,8.1,-3276.8,-89,0.11,0.18,4.124,87,5509.000,65535.000,255,0.004720,0.003740,0,65535,0,65535,0,0,-0.02,0.02,0.02,0.12,1.00,1.08,23.9,531,255,-128,-128,6553.5,414,421,484
25/08/2017 13:03:10.428,65,8.1,-3276.8,-89,0.06,0.09,4.124,87,4944.000,65535.000,255,0.004720,0.003560,0,65535,0,65535,0,0,-0.02,0.02,0.04,0.14,0.98,1.07,23.9,531,255,-128,-128,6553.5,414,423,484
25/08/2017 13:03:11.428,65,7.3,-3276.8,-89,0.03,0.07,4.124,87,4361.000,65535.000,255,0.004120,0.003460,0,65535,0,65535,0,0,-0.02,0.01,0.03,0.12,1.00,1.07,23.9,531,255,-128,-128,6553.5,415,422,484
25/08/2017 13:03:12.428,65,7.3,-3276.8,-89,0.02,0.04,4.123,87,3768.000,65535.000,255,0.004120,0.003860,0,65535,0,65535,0,0,-0.03,0.02,0.03,0.13,1.00,1.07,23.9,531,255,-128,-128,6553.5,415,422,484
25/08/2017 13:03:13.428,65,6.6,-3276.8,-89,0.02,0.04,4.122,87,3279.000,65535.000,255,0.004120,0.004120,0,65535,0,65535,0,0,-0.03,0.01,0.03,0.13,1.01,1.07,23.9,531,255,-128,-128,6553.5,414,422,484
25/08/2017 13:03:14.428,65,6.6,-3276.8,-89,0.03,0.10,4.122,87,2817.000,65535.000,255,0.004120,0.004240,0,65535,0,65535,0,0,-0.08,0.10,0.02,0.18,0.98,1.10,23.9,531,255,-128,-128,6553.5,415,427,493
25/08/2017 13:03:15.428,65,6.9,-3276.8,-89,0.04,0.09,4.121,86,2458.000,65535.000,255,0.004120,0.004000,0,65535,0,65535,0,0,-0.06,0.01,0.07,0.19,0.98,1.08,23.9,531,255,-128,-128,6553.5,415,421,484
25/08/2017 13:03:16.428,0,6.9,-3276.8,-89,0.03,0.07,4.121,86,2119.000,65535.000,255,0.000800,0.003880,0,65535,0,65535,0,0,-0.04,0.00,0.09,0.19,1.00,1.06,23.9,531,255,-128,-128,6553.5,414,422,483
25/08/2017 13:03:17.428,0,7.2,-3276.8,-89,0.02,0.03,4.121,86,1844.000,65535.000,255,0.000800,0.003800,0,65535,0,65535,0,0,-0.04,0.02,0.12,0.18,0.98,1.06,23.9,531,255,-128,-128,6553.5,414,422,484
25/08/2017 13:03:18.428,0,7.2,-3276.8,-80,0.30,1.21,4.121,86,1585.000,65535.000,255,0.000800,0.004900,0,65535,0,65535,0,0,-1.53,0.13,-0.28,0.54,0.56,1.57,23.9,531,255,-128,-128,6553.5,415,421,484
