Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
24/08/2017 15:14:33.418,65,9.1,-3276.8,-87,0.11,0.16,4.095,82,5140.000,65535.000,255,0.000000,0.001820,0,65535,0,65535,0,0,-0.12,-0.01,0.02,0.12,1.01,1.07,24.4,535,255,-128,-128,6553.5,415,421,483
24/08/2017 15:14:34.418,65,9.1,-3276.8,-87,0.06,0.10,4.085,80,4658.000,65535.000,255,0.000000,0.002340,0,65535,0,65535,0,0,-0.09,-0.01,0.03,0.10,0.98,1.08,24.4,531,255,-128,-128,6553.5,415,422,483
24/08/2017 15:14:35.418,65,9.2,-3276.8,-87,0.03,0.06,4.082,80,4103.000,65535.000,255,0.002920,0.002440,0,65535,0,65535,0,0,-0.08,-0.02,0.03,0.12,1.00,1.07,24.4,531,255,-128,-128,6553.5,414,422,483
24/08/2017 15:14:36.418,65,9.2,-3276.8,-87,0.02,0.04,4.081,80,3547.000,65535.000,255,0.002920,0.002520,0,65535,0,65535,0,0,-0.08,-0.02,0.03,0.12,0.98,1.07,24.4,531,255,-128,-128,6553.5,415,420,484
24/08/2017 15:14:37.418,65,9.3,-3276.8,-87,0.02,0.06,4.081,80,3090.000,65535.000,255,0.002840,0.002520,0,65535,0,65535,0,0,-0.08,-0.02,0.02,0.12,1.00,1.08,24.4,531,255,-128,-128,6553.5,415,421,484
24/08/2017 15:14:38.418,65,9.3,-3276.8,-87,0.01,0.04,4.081,80,2653.000,65535.000,255,0.002840,0.002560,0,65535,0,65535,0,0,-0.08,-0.01,0.03,0.12,1.00,1.07,24.4,531,255,-128,-128,6553.5,415,421,484
24/08/2017 15:14:39.418,65,9.4,-3276.8,-87,0.01,0.04,4.081,80,2304.000,65535.000,255,0.002840,0.002800,0,65535,0,65535,0,0,-0.07,-0.02,0.02,0.10,1.00,1.08,24.4,531,255,-128,-128,6553.5,414,422,485
24/08/2017 15:14:40.418,0,9.4,-3276.8,-88,0.03,0.08,4.080,80,1979.000,65535.000,255,0.000800,0.006280,0,65535,0,65535,0,0,-0.09,0.01,0.01,0.16,0.97,1.08,24.4,531,255,-128,-128,6553.5,414,422,484
24/08/2017 15:14:41.418,0,9.5,-3276.8,-97,0.30,0.81,4.080,80,1731.000,65535.000,255,0.000800,0.008660,0,65535,0,65535,0,0,-0.08,0.90,-0.30,0.14,0.77,1.26,24.4,531,255,-128,-128,6553.5,419,417,483
24/08/2017 15:14:42.418,0,9.5,-3276.8,-99,0.64,1.00,4.080,80,1508.000,65535.000,255,0.000800,0.014080,0,65535,0,65535,0,0,0.02,0.34,-0.98,-0.36,0.20,0.86,24.4,531,255,-128,-128,6553.5,415,421,484
24/08/2017 15:14:43.418,0,9.6,-3276.8,-101,0.30,0.44,4.075,79,1316.000,65535.000,255,0.000800,0.011480,0,65535,0,65535,0,0,0.07,0.30,-0.79,-0.56,0.55,0.91,24.4,531,255,-128,-128,6553.5,415,422,483
24/08/2017 15:14:44.418,0,9.6,-3276.8,-98,0.12,0.25,4.071,78,1130.000,65535.000,255,0.000800,0.006900,0,65535,0,65535,0,0,0.00,0.18,-0.67,-0.57,0.74,1.00,24.4,531,255,-128,-128,6553.5,414,423,484
24/08/2017 15:14:45.418,0,9.7,-3276.8,-97,0.05,0.08,4.070,78,984.000,65535.000,255,0.000800,0.003840,0,65535,0,65535,0,0,0.08,0.18,-0.63,-0.57,0.77,0.86,24.4,531,255,-128,-128,6553.5,414,422,484
24/08/2017 15:14:46.418,0,9.7,-3276.8,-97,0.02,0.06,4.070,78,846.000,65535.000,255,0.000800,0.002780,0,65535,0,65535,0,0,0.07,0.18,-0.63,-0.57,0.78,0.85,24.4,531,255,-128,-128,6553.5,422,424,471
24/08/2017 15:14:47.418,0,9.8,-3276.8,-97,0.02,0.04,4.070,78,736.000,65535.000,255,0.000800,0.004080,0,65535,0,65535,0,0,0.09,0.18,-0.62,-0.57,0.78,0.86,24.4,531,255,-128,-128,6553.5,415,422,484
24/08/2017 15:14:48.418,0,9.8,-3276.8,-98,0.02,0.06,4.070,78,633.000,65535.000,255,0.000800,0.004700,0,65535,0,65535,0,0,0.08,0.18,-0.62,-0.57,0.75,0.85,24.4,531,255,-128,-128,6553.5,414,421,484
24/08/2017 15:14:49.418,0,9.8,-3276.8,-97,0.04,0.13,4.070,78,550.000,65535.000,255,0.000800,0.004540,0,65535,0,65535,0,0,0.01,0.14,-0.63,-0.39,0.78,0.86,24.4,531,255,-128,-128,6553.5,415,422,483
24/08/2017 15:14:50.418,0,9.8,-3276.8,-94,0.07,0.09,4.070,78,472.000,65535.000,255,0.000800,0.022660,0,65535,0,65535,0,0,-0.01,0.06,-0.65,-0.57,0.79,0.89,24.4,531,255,-128,-128,6553.5,415,421,484
24/08/2017 15:14:51.418,0,8.9,-3276.8,-92,0.04,0.13,4.070,78,411.000,65535.000,255,0.000800,0.013180,0,65535,0,65535,0,0,0.00,0.10,-0.61,-0.39,0.80,0.89,24.4,531,255,-128,-128,6553.5,401,409,466
24/08/2017 15:14:52.418,0,8.9,-3276.8,-92,0.04,0.15,4.070,78,353.000,65535.000,255,0.000800,0.007640,0,65535,0,65535,0,0,0.00,0.14,-0.63,-0.54,0.74,1.00,24.4,531,255,-128,-128,6553.5,415,422,484
24/08/2017 15:14:53.418,0,8.3,-3276.8,-92,0.06,0.27,4.070,78,307.000,65535.000,255,0.000800,0.007760,0,65535,0,65535,0,0,-0.04,0.15,-0.60,-0.30,0.79,1.03,24.4,531,255,-128,-128,6553.5,415,421,484
24/08/2017 15:14:54.418,0,8.3,-3276.8,-91,0.15,0.25,4.070,78,266.000,65535.000,255,0.000800,0.010660,0,65535,0,65535,0,0,-0.10,0.06,-0.57,-0.33,0.79,1.04,24.4,531,255,-128,-128,6553.5,414,421,484
24/08/2017 15:14:55.418,0,8.1,-3276.8,-89,0.10,0.24,4.070,78,233.000,65535.000,255,0.000800,0.008560,0,65535,0,65535,0,0,-0.07,0.06,-0.44,-0.19,0.91,1.02,24.4,531,255,-128,-128,6553.5,414,421,484
24/08/2017 15:14:56.418,0,8.1,-3276.8,-91,0.23,0.39,4.070,78,202.000,65535.000,255,0.000800,0.013080,0,65535,0,65535,0,0,-0.10,0.21,-0.25,0.00,0.91,1.25,24.4,531,255,-128,-128,6553.5,410,418,486
24/08/2017 15:14:57.418,0,7.9,-3276.8,-92,0.17,0.40,4.069,78,179.000,65535.000,255,0.000800,0.007860,0,65535,0,65535,0,0,-0.14,0.19,-0.56,-0.15,0.63,1.18,24.4,531,255,-128,-128,6553.5,415,421,484
24/08/2017 15:14:58.418,0,7.9,-3276.8,-89,0.18,0.45,4.068,78,159.000,65535.000,255,0.000800,0.008100,0,65535,0,65535,0,0,-0.22,0.10,-0.34,0.19,0.92,1.22,24.4,531,255,-128,-128,6553.5,415,421,484
24/08/2017 15:14:59.418,0,7.7,-3276.8,-87,0.10,1.14,4.068,78,142.000,65535.000,255,0.000800,0.017860,0,65535,0,65535,0,0,-0.57,0.45,-1.42,0.54,0.46,1.56,24.4,531,255,-128,-128,6553.5,414,421,483
24/08/2017 15:15:00.418,0,7.7,-3276.8,-91,0.53,3.45,4.068,78,149.000,65535.000,255,0.000800,0.030320,0,65535,0,65535,0,0,-1.86,1.44,-0.67,0.65,-2.38,2.46,24.4,528,255,-128,-128,6553.5,414,421,484
24/08/2017 15:15:01.418,75,7.5,-3276.8,-60,1.33,2.16,4.068,78,163.000,65535.000,255,0.000800,0.030320,0,65535,0,65535,0,1,-1.59,0.38,-0.57,2.60,-1.55,0.72,24.4,528,255,-128,-128,6553.5,414,420,494
24/08/2017 15:15:02.418,88,7.5,-3276.8,-59,0.90,1.80,4.068,78,209.000,65535.000,255,0.015744,0.029400,6,65535,0,65535,0,2,-2.34,0.38,0.02,1.32,-0.74,1.83,24.4,528,255,-128,-128,6553.5,415,421,484
24/08/2017 15:15:03.418,95,7.4,-3276.8,-65,0.70,1.80,4.068,78,192.000,65535.000,255,0.015744,0.030580,5,65535,0,65535,0,3,-2.34,0.38,0.02,1.32,-0.74,1.83,24.4,528,255,-128,-128,6553.5,415,422,484
24/08/2017 15:15:04.418,99,7.4,-3276.8,-82,0.74,1.80,4.068,78,171.000,65535.000,255,0.014604,0.018980,5,65535,0,65535,1,0,-0.75,0.22,-0.15,1.95,-0.71,1.79,24.4,528,255,-128,-128,6553.5,415,422,484
24/08/2017 15:15:05.418,100,7.3,-3276.8,131,1.27,2.37,4.068,78,154.000,65535.000,255,0.014604,0.011320,4,65535,0,65535,1,1,-0.25,2.36,-0.50,1.66,-2.55,0.72,24.4,528,255,-128,-128,6553.5,414,422,484
24/08/2017 15:15:06.418,101,7.3,-3276.8,167,0.67,2.14,4.068,78,170.000,65535.000,255,0.010544,0.014240,4,65535,0,65535,1,2,0.18,2.30,-0.44,0.34,-1.77,0.37,24.4,528,255,-128,-128,6553.5,413,420,483
24/08/2017 15:15:07.418,101,7.2,-3276.8,168,0.32,1.43,4.068,78,189.000,65535.000,255,0.010544,0.007840,3,65535,0,65535,1,3,0.38,1.79,-0.74,0.24,-0.68,0.15,24.4,528,255,-128,-128,6553.5,414,421,484
24/08/2017 15:15:08.418,101,7.2,-3276.8,165,0.17,0.49,4.068,78,196.000,65535.000,255,0.040020,0.007100,3,65535,0,65535,1,4,0.79,0.97,-0.39,0.03,-0.33,-0.18,24.4,528,255,-128,-128,6553.5,414,421,484
24/08/2017 15:15:09.418,101,7.1,-3276.8,162,0.15,0.37,4.068,78,173.000,65535.000,255,0.040020,0.008700,3,65535,0,65535,0,0,0.72,1.09,-0.53,0.01,-0.34,-0.12,24.4,531,255,-128,-128,6553.5,414,422,484
24/08/2017 15:15:10.418,101,7.1,-3276.8,162,0.14,0.36,4.068,78,153.000,65535.000,255,0.040020,0.012540,3,65535,0,65535,0,0,0.62,1.04,-0.53,0.00,-0.38,-0.15,24.4,531,255,-128,-128,6553.5,413,422,483
24/08/2017 15:15:11.418,101,7.0,-3276.8,164,0.24,0.68,4.067,77,157.000,65535.000,255,0.040020,0.012600,2,65535,0,65535,0,0,0.46,1.57,-0.37,0.32,-0.46,0.01,24.4,531,255,-128,-128,6553.5,416,422,484
24/08/2017 15:15:12.418,101,7.0,-3276.8,171,0.24,1.39,4.067,77,162.000,65535.000,255,0.040020,0.006640,2,65535,0,65535,1,0,0.62,1.10,-0.49,1.60,-0.42,0.33,24.4,528,255,-128,-128,6553.5,414,421,484
24/08/2017 15:15:13.418,101,6.9,-3276.8,176,0.12,0.27,4.067,77,175.000,65535.000,255,0.040020,0.003500,2,65535,0,65535,1,1,0.91,1.07,-0.19,0.00,-0.01,0.07,24.4,528,255,-128,-128,6553.5,415,422,484
24/08/2017 15:15:14.418,101,6.9,-3276.8,-177,0.07,0.14,4.067,77,161.000,65535.000,255,0.003780,0.002240,2,65535,0,65535,1,2,0.93,0.97,-0.12,0.01,0.02,0.08,24.4,528,255,-128,-128,6553.5,414,422,484
24/08/2017 15:15:15.418,101,7.1,-3276.8,-176,0.05,0.08,4.067,77,142.000,65535.000,255,0.003780,0.001760,2,65535,0,65535,1,3,0.92,0.98,-0.14,0.01,0.02,0.08,24.4,528,255,-128,-128,6553.5,414,422,484
24/08/2017 15:15:16.418,102,7.1,-3276.8,175,0.19,0.30,4.067,77,135.000,65535.000,255,0.003780,0.003700,2,65535,0,65535,0,0,0.85,1.08,-0.36,0.28,-0.09,0.19,24.4,531,255,-128,-128,6553.5,415,421,484
24/08/2017 15:15:17.418,102,7.3,-3276.8,177,0.25,0.71,4.067,77,171.000,65535.000,255,0.003780,0.004020,2,65535,0,65535,0,1,0.66,1.53,-1.08,0.37,-0.24,0.15,24.4,528,255,-128,-128,6553.5,415,420,484
24/08/2017 15:15:18.418,102,7.3,-3276.8,174,0.22,0.74,4.067,77,161.000,65535.000,255,0.003780,0.003760,1,65535,0,65535,1,0,0.19,1.48,-0.42,0.46,-0.30,0.09,24.4,528,255,-128,-128,6553.5,414,417,485
24/08/2017 15:15:19.418,102,6.6,-3276.8,173,0.13,0.19,4.067,77,147.000,65535.000,255,0.003780,0.002700,1,65535,0,65535,1,1,0.77,1.02,0.02,0.22,-0.18,-0.06,24.4,528,255,-128,-128,6553.5,415,422,484
24/08/2017 15:15:20.418,103,6.6,-3276.8,170,0.50,0.67,4.067,77,140.000,65535.000,255,0.003780,0.002100,5,65535,0,65535,1,2,0.38,1.14,-0.66,0.19,-0.22,0.10,24.4,528,255,-128,-128,6553.5,413,422,484
24/08/2017 15:15:21.418,103,6.6,-3276.8,171,0.34,1.46,4.067,77,140.000,65535.000,255,0.003780,0.001640,7,65535,0,65535,1,3,0.38,2.42,-0.55,0.57,-0.24,0.07,24.4,528,255,-128,-128,6553.5,416,422,484
24/08/2017 15:15:22.418,103,6.6,-3276.8,166,0.14,0.37,4.067,77,146.000,65535.000,255,0.003520,0.001200,6,65535,0,65535,1,4,0.81,0.95,0.19,0.38,-0.22,-0.15,24.4,528,255,-128,-128,6553.5,414,422,484
24/08/2017 15:15:23.418,104,6.6,-3276.8,165,0.07,0.15,4.067,77,147.000,65535.000,255,0.003520,0.001080,6,65535,0,65535,1,5,0.87,0.96,0.20,0.32,-0.20,-0.15,24.4,528,255,-128,-128,6553.5,419,423,480
24/08/2017 15:15:24.418,105,6.6,-3276.8,165,0.03,0.16,4.066,77,146.000,65535.000,255,0.003520,0.001700,5,65535,0,65535,1,6,0.87,1.06,0.06,0.37,-0.24,-0.03,24.4,528,255,-128,-128,6553.5,414,422,484
24/08/2017 15:15:25.418,106,6.6,-3276.8,165,0.01,0.04,4.066,77,133.000,65535.000,255,0.003520,0.001260,9,65535,0,65535,1,7,0.86,0.96,0.20,0.25,-0.19,-0.13,24.4,528,255,-128,-128,6553.5,415,422,483
24/08/2017 15:15:26.418,115,6.6,-3276.8,165,0.01,0.03,4.066,77,124.000,65535.000,255,0.003520,0.001020,21,65535,100,65535,1,8,0.90,0.95,0.20,0.24,-0.18,-0.13,24.4,512,255,-128,-128,6553.5,414,422,484
24/08/2017 15:15:27.418,122,6.6,-3276.8,167,0.17,0.27,4.066,77,126.000,65535.000,255,0.003520,0.001280,18,65535,0,65535,1,9,0.87,0.97,-0.13,0.22,-0.28,-0.09,24.4,528,255,-128,-128,6553.5,415,421,484
24/08/2017 15:15:28.418,125,6.6,-3276.8,166,0.17,0.31,4.066,77,117.000,65535.000,255,0.003520,0.000960,16,65535,0,65535,1,10,0.87,0.95,-0.20,0.01,-0.26,-0.18,24.4,528,255,-128,-128,6553.5,417,413,477
24/08/2017 15:15:29.418,127,6.6,-3276.8,165,0.07,0.15,4.066,77,114.000,65535.000,255,0.003520,0.000640,14,65535,0,65535,1,11,0.89,0.95,-0.16,-0.06,-0.31,-0.22,24.4,528,255,-128,-128,37.1,415,422,483
