SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,10,47057409,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,10,47057792,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,47058033,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,47070474,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,47070481,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,47070501,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,47074035,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,10,47080291,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,47081035,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,47081455,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,47082036,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,10,47085164,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,47086036,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,47086328,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,47088036,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,10,47101038,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,10,47103537,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,47103538,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,47103787,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,47103788,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,47104037,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,47104037,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,47104038,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,10,47104038,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,47105037,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,10,47105280,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,47106036,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,47117391,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,47119039,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,47121553,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,47124037,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,10,47129045,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,10,48898936,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,48898937,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,48899437,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,48899437,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,48899438,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,10,48899438,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,48899937,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,48899938,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,48900438,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,10,48900439,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,10,48900938,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,48900939,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,48901438,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,48901438,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,10,48901439,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,10,48901974,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,48902273,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,10,48904133,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,10,48904277,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
