SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,23,50993449,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,23,50994417,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,50995072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,23,51055103,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,51058083,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2017,08,23,51059084,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,51060082,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2017,08,23,51060083,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,51061083,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,51061234,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,51061546,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,51062868,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,51065084,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2017,08,23,51068388,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,51069084,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2017,08,23,51072503,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,51074083,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2017,08,23,51083085,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,23,51085084,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2017,08,23,51085085,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,23,51086085,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,23,51908756,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,51908757,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,52102803,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,52102804,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,52103303,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,52103303,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,23,52103304,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,23,52103304,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,52103803,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,52103804,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,52104303,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,23,52104304,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,23,52104803,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,52104804,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,52105054,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,52105055,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,23,52105304,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,23,52105304,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,23,52105305,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
