Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
09/08/2017 14:57:11.436,54,8.1,-3276.8,-101,0.10,0.19,4.160,93,5862.000,65535.000,255,0.010520,0.000720,0,65535,0,65535,1,2,0.18,0.26,0.39,0.51,0.79,0.95,27.7,528,255,-128,-128,6553.5,414,421,483
09/08/2017 14:57:12.436,52,8.1,-3276.8,-101,0.08,0.15,4.160,93,5227.000,65535.000,255,0.010520,0.000640,0,65535,0,65535,1,3,0.16,0.24,0.34,0.50,0.77,1.00,27.7,528,255,-128,-128,6553.5,414,426,494
09/08/2017 14:57:13.436,51,7.3,-3276.8,-99,0.06,0.09,4.160,93,4602.000,65535.000,255,0.003040,0.000400,0,65535,0,65535,1,4,0.08,0.18,0.37,0.43,0.91,0.97,27.7,531,255,-128,-128,6553.5,415,421,484
09/08/2017 14:57:14.436,50,7.3,-3276.8,-97,0.05,0.09,4.160,93,3970.000,65535.000,255,0.003040,0.000260,0,65535,0,65535,0,0,0.06,0.16,0.33,0.42,0.91,0.98,27.7,531,255,-128,-128,6553.5,414,421,483
09/08/2017 14:57:15.436,50,6.6,-3276.8,-96,0.05,0.10,4.160,93,3451.000,65535.000,255,0.000680,0.000280,0,65535,0,65535,0,0,0.01,0.14,0.33,0.42,0.89,1.00,27.7,531,255,-128,-128,6553.5,416,423,484
09/08/2017 14:57:16.436,50,6.6,-3276.8,-95,0.05,0.10,4.160,93,2962.000,65535.000,255,0.000680,0.000280,0,65535,0,65535,1,0,0.01,0.18,0.32,0.42,0.85,1.02,27.7,531,255,-128,-128,6553.5,414,420,484
09/08/2017 14:57:17.436,50,6.9,-3276.8,-94,0.04,0.14,4.160,93,2573.000,65535.000,255,0.000680,0.000200,0,65535,0,65535,0,0,0.00,0.10,0.33,0.42,0.91,1.15,27.7,531,255,-128,-128,6553.5,415,421,484
09/08/2017 14:57:18.436,50,6.9,-3276.8,-92,0.03,0.06,4.160,93,2209.000,65535.000,255,0.000680,0.000140,0,65535,0,65535,0,0,0.00,0.07,0.33,0.40,0.92,1.00,27.7,531,255,-128,-128,6553.5,414,421,484
09/08/2017 14:57:19.436,50,7.2,-3276.8,-94,0.09,0.25,4.160,93,1919.000,65535.000,255,0.000680,0.000980,0,65535,0,65535,0,0,0.02,0.20,0.22,0.39,0.73,1.22,27.7,531,255,-128,-128,6553.5,415,420,469
09/08/2017 14:57:20.436,0,7.2,-3276.8,-96,0.09,0.15,4.160,93,1656.000,65535.000,255,0.000800,0.002180,0,65535,0,65535,0,0,0.08,0.18,0.20,0.36,0.93,1.10,27.7,531,255,-128,-128,6553.5,414,421,483
09/08/2017 14:57:21.436,0,7.5,-3276.8,-97,0.05,0.10,4.160,93,1455.000,65535.000,255,0.000800,0.002680,0,65535,0,65535,0,0,0.13,0.18,0.20,0.28,0.95,1.00,27.7,531,255,-128,-128,6553.5,414,421,484
09/08/2017 14:57:22.436,0,7.5,-3276.8,-98,0.02,0.04,4.160,93,1257.000,65535.000,255,0.000800,0.001880,0,65535,0,65535,0,0,0.13,0.19,0.21,0.30,0.93,1.01,27.7,531,255,-128,-128,6553.5,415,423,485
09/08/2017 14:57:23.436,0,6.7,-3276.8,-99,0.02,0.04,4.159,93,1098.000,65535.000,255,0.000800,0.001480,0,65535,0,65535,0,0,0.15,0.18,0.21,0.30,0.93,1.00,27.7,531,255,-128,-128,6553.5,414,421,483
