SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,15,61806443,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,15,61807045,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61807068,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,15,61808301,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61808515,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61815339,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61817074,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61819073,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61821073,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,15,61821074,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61822072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,15,61823074,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61824075,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61827865,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61828333,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61828501,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61829293,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61832487,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61834074,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,15,61834742,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61835075,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,15,61840803,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61840839,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61842219,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61847075,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,15,61853078,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,15,61869584,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61869585,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61869834,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61869835,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61870082,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61870082,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,15,61870083,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,15,61870083,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61871082,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,15,61871083,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,15,61878084,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,61878084,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,15,61878085,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,15,61878085,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,61879085,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,15,61879086,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,15,62000358,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,62000359,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,62000608,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,62000609,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,62458710,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
