SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,25,61271683,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,25,61275279,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61276056,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,61284285,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61284292,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61284356,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61285057,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2017,08,25,61288062,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61289061,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2017,08,25,61289205,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61291064,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,61305065,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,61312065,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,61314071,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61315064,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,61315404,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61316064,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,61317791,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61318064,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,61321333,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61325066,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,61333699,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61334066,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,61335091,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61336067,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,61346073,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,61352072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,61355073,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,61399590,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61399591,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61400589,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61400590,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61455104,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,61461104,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,61465102,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61465102,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,61465103,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,61465103,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61465602,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61465603,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61466104,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,61466105,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,61513109,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,61514109,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,61514336,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61515107,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,61515108,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,61556336,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61556347,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61556458,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61556461,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61556527,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61557111,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2017,08,25,61557600,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61558110,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2017,08,25,61561255,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61566114,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,61568115,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,61596620,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61596621,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61597122,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61597122,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,25,61597123,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,25,61597123,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,25,61598123,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,25,61598124,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,25,61661634,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,25,61661635,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
