SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,15,29429683,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,15,29429882,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,29430055,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,15,29449418,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,29453058,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,15,29453059,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,15,29454062,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,15,29454141,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,29455060,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,15,29455061,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,29459064,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,15,29487071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,15,30009187,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,15,30016071,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,30016187,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,15,30017188,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,30018189,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,15,30021190,4352,Physiological,Unknown,0,Unsupported additional data : F2:03:DE:FF
0,2017,08,15,30021190,4416,Physiological,Unknown,0,Unsupported additional data : 76:00
0,2017,08,15,30030192,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,15,31000906,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,31000907,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,31011407,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,15,31018411,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,15,31019412,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,15,31022412,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,15,31025414,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2017,08,15,31025415,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,15,31026412,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,15,31030413,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2017,08,15,32108519,64,System,Button,0,
0,2017,08,15,32111143,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,32111144,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,15,32111643,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,15,32111643,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,15,32111644,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,15,32111644,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
