Time,BreathingWaveform
22/08/2017 15:56:24.440,6547585
22/08/2017 15:56:24.480,6548321
22/08/2017 15:56:24.520,6548321
22/08/2017 15:56:24.560,6546692
22/08/2017 15:56:24.600,6546692
22/08/2017 15:56:24.640,6545798
22/08/2017 15:56:24.680,6545588
22/08/2017 15:56:24.720,6545640
22/08/2017 15:56:24.760,6545640
22/08/2017 15:56:24.800,6545798
22/08/2017 15:56:24.840,6545325
22/08/2017 15:56:24.880,6544641
22/08/2017 15:56:24.920,6544379
22/08/2017 15:56:24.960,6543958
22/08/2017 15:56:25.000,6543958
22/08/2017 15:56:25.040,6543275
22/08/2017 15:56:25.080,6543064
22/08/2017 15:56:25.120,6542644
22/08/2017 15:56:25.160,6543170
22/08/2017 15:56:25.200,6542591
22/08/2017 15:56:25.240,6542802
22/08/2017 15:56:25.280,6541750
22/08/2017 15:56:25.320,6541908
22/08/2017 15:56:25.360,6541382
22/08/2017 15:56:25.400,6541224
22/08/2017 15:56:25.440,6541487
22/08/2017 15:56:25.480,6542013
22/08/2017 15:56:25.520,6541487
22/08/2017 15:56:25.560,6541487
22/08/2017 15:56:25.600,6540383
22/08/2017 15:56:25.640,6539963
22/08/2017 15:56:25.680,6540488
22/08/2017 15:56:25.720,6540068
22/08/2017 15:56:25.760,6539963
22/08/2017 15:56:25.800,6539332
22/08/2017 15:56:25.840,6539332
22/08/2017 15:56:25.880,6539542
22/08/2017 15:56:25.920,6538859
22/08/2017 15:56:25.960,6539122
22/08/2017 15:56:26.000,6538859
22/08/2017 15:56:26.040,6538228
22/08/2017 15:56:26.080,6538228
22/08/2017 15:56:26.120,6537755
22/08/2017 15:56:26.160,6538123
22/08/2017 15:56:26.200,6537860
22/08/2017 15:56:26.240,6537912
22/08/2017 15:56:26.280,6537387
22/08/2017 15:56:26.320,6538070
22/08/2017 15:56:26.360,6537282
22/08/2017 15:56:26.400,6537124
22/08/2017 15:56:26.440,6537334
22/08/2017 15:56:26.480,6537019
22/08/2017 15:56:26.520,6536441
22/08/2017 15:56:26.560,6536283
22/08/2017 15:56:26.600,6536335
22/08/2017 15:56:26.640,6536703
22/08/2017 15:56:26.680,6536335
22/08/2017 15:56:26.720,6535757
22/08/2017 15:56:26.760,6535862
22/08/2017 15:56:26.800,6535441
22/08/2017 15:56:26.840,6535599
22/08/2017 15:56:26.880,6536020
22/08/2017 15:56:26.920,6535126
22/08/2017 15:56:26.960,6535126
22/08/2017 15:56:27.000,6533970
22/08/2017 15:56:27.040,6535231
22/08/2017 15:56:27.080,6534705
22/08/2017 15:56:27.120,6534285
22/08/2017 15:56:27.160,6534811
22/08/2017 15:56:27.200,6534232
22/08/2017 15:56:27.240,6533496
22/08/2017 15:56:27.280,6534916
22/08/2017 15:56:27.320,6534180
22/08/2017 15:56:27.360,6535284
22/08/2017 15:56:27.400,6533917
22/08/2017 15:56:27.440,6534548
22/08/2017 15:56:27.480,6533549
22/08/2017 15:56:27.520,6533391
22/08/2017 15:56:27.560,6533970
22/08/2017 15:56:27.600,6533076
22/08/2017 15:56:27.640,6533970
22/08/2017 15:56:27.680,6532813
22/08/2017 15:56:27.720,6533023
22/08/2017 15:56:27.760,6532813
22/08/2017 15:56:27.800,6533023
22/08/2017 15:56:27.840,6532760
22/08/2017 15:56:27.880,6532760
22/08/2017 15:56:27.920,6532130
22/08/2017 15:56:27.960,6532498
22/08/2017 15:56:28.000,6532182
22/08/2017 15:56:28.040,6531657
22/08/2017 15:56:28.080,6532708
22/08/2017 15:56:28.120,6532445
22/08/2017 15:56:28.160,6531867
22/08/2017 15:56:28.200,6531499
22/08/2017 15:56:28.240,6532445
22/08/2017 15:56:28.280,6530605
22/08/2017 15:56:28.320,6531709
22/08/2017 15:56:28.360,6530868
22/08/2017 15:56:28.400,6531394
22/08/2017 15:56:28.440,6531026
22/08/2017 15:56:28.480,6530973
22/08/2017 15:56:28.520,6531131
22/08/2017 15:56:28.560,6530973
22/08/2017 15:56:28.600,6530921
22/08/2017 15:56:28.640,6530868
22/08/2017 15:56:28.680,6530763
22/08/2017 15:56:28.720,6530500
22/08/2017 15:56:28.760,6530868
22/08/2017 15:56:28.800,6530395
22/08/2017 15:56:28.840,6529922
22/08/2017 15:56:28.880,6530553
22/08/2017 15:56:28.920,6530395
22/08/2017 15:56:28.960,6530447
22/08/2017 15:56:29.000,6530710
22/08/2017 15:56:29.040,6529817
22/08/2017 15:56:29.080,6529659
22/08/2017 15:56:29.120,6530185
22/08/2017 15:56:29.160,6529764
22/08/2017 15:56:29.200,6529028
22/08/2017 15:56:29.240,6529659
22/08/2017 15:56:29.280,6528555
22/08/2017 15:56:29.320,6528502
22/08/2017 15:56:29.360,6530763
22/08/2017 15:56:29.400,6529080
22/08/2017 15:56:29.440,6529133
22/08/2017 15:56:29.480,6528975
22/08/2017 15:56:29.520,6529133
22/08/2017 15:56:29.560,6528660
22/08/2017 15:56:29.600,6528660
22/08/2017 15:56:29.640,6528712
22/08/2017 15:56:29.680,6528502
22/08/2017 15:56:29.720,6528187
22/08/2017 15:56:29.760,6528187
22/08/2017 15:56:29.800,6528450
22/08/2017 15:56:29.840,6528292
22/08/2017 15:56:29.880,6528870
22/08/2017 15:56:29.920,6528555
22/08/2017 15:56:29.960,6527766
22/08/2017 15:56:30.000,6527924
22/08/2017 15:56:30.040,6527451
22/08/2017 15:56:30.080,6527924
22/08/2017 15:56:30.120,6527556
22/08/2017 15:56:30.160,6527766
22/08/2017 15:56:30.200,6527871
22/08/2017 15:56:30.240,6527030
22/08/2017 15:56:30.280,6526505
22/08/2017 15:56:30.320,6526873
22/08/2017 15:56:30.360,6528344
22/08/2017 15:56:30.400,6527819
22/08/2017 15:56:30.440,6527135
22/08/2017 15:56:30.480,6527293
22/08/2017 15:56:30.520,6527503
22/08/2017 15:56:30.560,6527398
22/08/2017 15:56:30.600,6526978
22/08/2017 15:56:30.640,6526925
22/08/2017 15:56:30.680,6526294
22/08/2017 15:56:30.720,6526610
22/08/2017 15:56:30.760,6526873
22/08/2017 15:56:30.800,6526452
22/08/2017 15:56:30.840,6526399
22/08/2017 15:56:30.880,6527135
22/08/2017 15:56:30.920,6526347
22/08/2017 15:56:30.960,6525558
22/08/2017 15:56:31.000,6526767
22/08/2017 15:56:31.040,6525558
22/08/2017 15:56:31.080,6525821
22/08/2017 15:56:31.120,6525926
22/08/2017 15:56:31.160,6525663
22/08/2017 15:56:31.200,6525979
22/08/2017 15:56:31.240,6525874
22/08/2017 15:56:31.280,6526347
22/08/2017 15:56:31.320,6526452
22/08/2017 15:56:31.360,6525085
22/08/2017 15:56:31.400,6524717
22/08/2017 15:56:31.440,6525979
22/08/2017 15:56:31.480,6524717
22/08/2017 15:56:31.520,6525033
22/08/2017 15:56:31.560,6524770
22/08/2017 15:56:31.600,6524717
22/08/2017 15:56:31.640,6525033
