SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2017,08,17,40110663,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2017,08,17,40126424,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,17,40126428,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,17,40126470,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,17,40127040,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2017,08,17,40129216,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,17,40130040,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2017,08,17,40132277,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,17,40133056,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,17,40137356,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,17,40137788,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,17,40140081,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,17,40142044,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2017,08,17,40147047,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,17,40149296,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,17,40149297,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,17,40149546,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,17,40149547,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,17,40152046,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,17,40153046,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2017,08,17,41806864,64,System,Button,0,
0,2017,08,17,41809364,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,17,41809364,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2017,08,17,41809365,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2017,08,17,41809365,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2017,08,17,41809864,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2017,08,17,41809865,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
