Time,BreathingWaveform
24/08/2017 16:56:13.422,6532603
24/08/2017 16:56:13.462,6531919
24/08/2017 16:56:13.502,6531919
24/08/2017 16:56:13.542,6531709
24/08/2017 16:56:13.582,6531709
24/08/2017 16:56:13.622,6531709
24/08/2017 16:56:13.662,6531657
24/08/2017 16:56:13.702,6531026
24/08/2017 16:56:13.742,6531183
24/08/2017 16:56:13.782,6531078
24/08/2017 16:56:13.822,6530132
24/08/2017 16:56:13.862,6529974
24/08/2017 16:56:13.902,6529501
24/08/2017 16:56:13.942,6529659
24/08/2017 16:56:13.982,6529764
24/08/2017 16:56:14.022,6529712
24/08/2017 16:56:14.062,6529764
24/08/2017 16:56:14.102,6529291
24/08/2017 16:56:14.142,6528607
24/08/2017 16:56:14.182,6528607
24/08/2017 16:56:14.222,6528502
24/08/2017 16:56:14.262,6528187
24/08/2017 16:56:14.302,6527661
24/08/2017 16:56:14.342,6527608
24/08/2017 16:56:14.382,6527293
24/08/2017 16:56:14.422,6527714
24/08/2017 16:56:14.462,6526767
24/08/2017 16:56:14.502,6526873
24/08/2017 16:56:14.542,6527819
24/08/2017 16:56:14.582,6527083
24/08/2017 16:56:14.622,6527135
24/08/2017 16:56:14.662,6526925
24/08/2017 16:56:14.702,6526347
24/08/2017 16:56:14.742,6526137
24/08/2017 16:56:14.782,6525979
24/08/2017 16:56:14.822,6525926
24/08/2017 16:56:14.862,6525663
24/08/2017 16:56:14.902,6525769
24/08/2017 16:56:14.942,6525295
24/08/2017 16:56:14.982,6526137
24/08/2017 16:56:15.022,6525506
24/08/2017 16:56:15.062,6524875
24/08/2017 16:56:15.102,6524665
24/08/2017 16:56:15.142,6525085
24/08/2017 16:56:15.182,6524244
24/08/2017 16:56:15.222,6524560
24/08/2017 16:56:15.262,6524402
24/08/2017 16:56:15.302,6524192
24/08/2017 16:56:15.342,6524875
24/08/2017 16:56:15.382,6523981
24/08/2017 16:56:15.422,6524402
24/08/2017 16:56:15.462,6523666
24/08/2017 16:56:15.502,6523613
24/08/2017 16:56:15.542,6523087
24/08/2017 16:56:15.582,6523140
24/08/2017 16:56:15.622,6523245
24/08/2017 16:56:15.662,6522877
24/08/2017 16:56:15.702,6522930
24/08/2017 16:56:15.742,6522930
24/08/2017 16:56:15.782,6523192
24/08/2017 16:56:15.822,6523035
24/08/2017 16:56:15.862,6522456
24/08/2017 16:56:15.902,6522141
