Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
12/08/2017 12:18:57.432,65,8.1,-3276.8,-96,0.11,0.15,4.175,95,5983.000,65535.000,255,0.000000,0.002860,0,65535,0,65535,0,0,0.08,0.16,0.12,0.18,0.98,1.06,27.0,531,255,-128,-128,6553.5,414,422,484
12/08/2017 12:18:58.432,65,8.1,-3276.8,-96,0.06,0.10,4.175,95,5329.000,65535.000,255,0.000000,0.002980,0,65535,0,65535,0,0,0.08,0.16,0.13,0.19,0.98,1.04,26.9,531,255,-128,-128,6553.5,414,421,483
12/08/2017 12:18:59.432,65,7.3,-3276.8,-97,0.03,0.06,4.175,95,4694.000,65535.000,255,0.005020,0.003040,0,65535,0,65535,0,0,0.09,0.18,0.12,0.19,0.98,1.03,26.9,531,255,-128,-128,6553.5,420,426,485
12/08/2017 12:19:00.432,65,7.3,-3276.8,-97,0.02,0.04,4.175,95,4053.000,65535.000,255,0.005020,0.003000,0,65535,0,65535,0,0,0.08,0.16,0.09,0.18,0.98,1.06,26.9,531,255,-128,-128,6553.5,415,421,484
12/08/2017 12:19:01.432,65,6.6,-3276.8,-97,0.02,0.04,4.175,95,3526.000,65535.000,255,0.004640,0.003180,0,65535,0,65535,0,0,0.08,0.16,0.12,0.19,0.98,1.06,26.9,531,255,-128,-128,6553.5,414,422,484
12/08/2017 12:19:02.432,65,6.6,-3276.8,-97,0.02,0.08,4.175,95,3027.000,65535.000,255,0.004640,0.003320,0,65535,0,65535,0,0,0.09,0.18,0.00,0.19,0.98,1.06,26.9,531,255,-128,-128,6553.5,414,421,484
12/08/2017 12:19:03.432,65,6.9,-3276.8,-97,0.01,0.04,4.175,95,2628.000,65535.000,255,0.004640,0.003160,0,65535,0,65535,0,0,0.10,0.18,0.09,0.19,0.98,1.04,26.9,531,255,-128,-128,6553.5,414,420,483
12/08/2017 12:19:04.432,0,6.9,-3276.8,-97,0.01,0.07,4.175,95,2256.000,65535.000,255,0.000800,0.003080,0,65535,0,65535,0,0,0.09,0.16,0.10,0.19,0.98,1.09,26.9,531,255,-128,-128,6553.5,415,421,484
12/08/2017 12:19:05.432,0,7.2,-3276.8,-98,0.01,0.04,4.175,95,1961.000,65535.000,255,0.000800,0.003040,0,65535,0,65535,0,0,0.12,0.18,0.12,0.19,0.98,1.06,26.9,531,255,-128,-128,6553.5,415,421,484
12/08/2017 12:19:06.432,0,7.2,-3276.8,-98,0.01,0.03,4.175,95,1682.000,65535.000,255,0.000800,0.003120,0,65535,0,65535,0,0,0.12,0.18,0.13,0.19,0.98,1.04,26.9,531,255,-128,-128,6553.5,414,421,484
12/08/2017 12:19:07.432,0,7.5,-3276.8,-98,0.01,0.06,4.175,95,1462.000,65535.000,255,0.000800,0.003020,0,65535,0,65535,0,0,0.10,0.18,0.10,0.19,0.98,1.06,26.9,531,255,-128,-128,6553.5,415,421,483
12/08/2017 12:19:08.432,0,7.5,-3276.8,-98,0.01,0.02,4.175,95,1258.000,65535.000,255,0.000800,0.003020,0,65535,0,65535,0,0,0.12,0.18,0.13,0.19,0.98,1.04,26.9,531,255,-128,-128,6553.5,414,421,484
12/08/2017 12:19:09.432,0,6.7,-3276.8,-98,0.01,0.03,4.175,95,1096.000,65535.000,255,0.000800,0.003000,0,65535,0,65535,0,0,0.10,0.18,0.12,0.19,0.97,1.04,26.9,531,255,-128,-128,6553.5,415,421,483
12/08/2017 12:19:10.432,0,6.7,-3276.8,-98,0.01,0.03,4.175,95,941.000,65535.000,255,0.000800,0.003680,0,65535,0,65535,0,0,0.12,0.18,0.12,0.19,0.98,1.06,26.9,531,255,-128,-128,6553.5,414,421,484
12/08/2017 12:19:11.432,0,6.4,-3276.8,-98,0.02,0.06,4.175,95,818.000,65535.000,255,0.000800,0.003380,0,65535,0,65535,0,0,0.10,0.18,0.12,0.19,0.93,1.07,26.9,531,255,-128,-128,6553.5,418,417,485
12/08/2017 12:19:12.432,0,6.4,-3276.8,-98,0.01,0.26,4.175,95,704.000,65535.000,255,0.000800,0.008900,0,65535,0,65535,0,0,-0.13,0.22,0.09,0.38,0.91,1.21,26.9,531,255,-128,-128,6553.5,414,421,484
12/08/2017 12:19:13.432,0,6.3,-3276.8,-97,0.06,0.12,4.175,95,663.000,65535.000,255,0.000800,0.016900,0,65535,0,65535,0,0,0.01,0.16,0.10,0.22,0.96,1.03,26.9,531,255,-128,-128,6553.5,414,421,483
12/08/2017 12:19:14.432,0,6.3,-3276.8,-97,0.03,0.04,4.175,95,622.000,65535.000,255,0.000800,0.014440,0,65535,0,65535,0,0,0.07,0.15,0.20,0.24,0.96,1.03,26.9,531,255,-128,-128,6553.5,423,433,495
12/08/2017 12:19:15.432,0,6.3,-3276.8,-97,0.02,0.04,4.175,95,581.000,65535.000,255,0.000800,0.015420,0,65535,0,65535,0,0,0.07,0.16,0.20,0.24,0.96,1.03,26.9,531,255,-128,-128,6553.5,415,420,484
12/08/2017 12:19:16.432,0,6.3,-3276.8,-96,0.02,0.03,4.175,95,532.000,65535.000,255,0.000800,0.010480,0,65535,0,65535,0,0,0.08,0.15,0.20,0.24,0.96,1.03,26.9,531,255,-128,-128,6553.5,400,413,482
